Author,Title,Description,Genre,Banned
SocialMediaUser,UserComment,yes	 god did say that he would bless whoever blesses israel	 and curse whoever curses israel	 but that applied only to the old testament age when god was laying the groundwork to create future christian nations	 and he was working with primitive peoples whom he delegated responsibility to overcome pagan tribes and create a monotheistic society.,Misc,
SocialMediaUser,UserComment,andrew right . piers your wrong your going to screw andrew with this interview .,Misc,
SocialMediaUser,UserComment,you are either with me or against me 	 piers attitude is so unprofessional.,Misc,
SocialMediaUser,UserComment,you should believe in god when things are good	 and he will be there when the times are bad thank you andrew for saying that,Misc,
SocialMediaUser,UserComment,whoever hate to listen to andrew tate must be enemy of truth.,Misc,
SocialMediaUser,UserComment,simple wait till is your son 	 perfect answer,Misc,
SocialMediaUser,UserComment,does piers doesnt know that iran has claimed no responsibility for oct  and it was %hamas,Misc,
SocialMediaUser,UserComment,piers doesnt believe in his own ideas	 he is just politically correct and defends the interests of his own country,Misc,
SocialMediaUser,UserComment,piers are you pro israel?,Misc,
SocialMediaUser,UserComment,andrew  tate wiped the floor with him!,Misc,
SocialMediaUser,UserComment,british airways are not interested in providing normal business class comforts and cuisine or even lounges on some routes. the cancun route and the nassau routes i have flown recently show this clearly as they are presumably are not bothered with little or no competition at all. this saddens me that they have made a clear decision that on holiday type routes they will provide the absolute minimum on everything. one example that shows how pathetic it has become with cutbacks out of many problems i encountered on these routes is that the food was so awful on the cancun flight recently that we merely asked for cheese and biscuits in business class to be told that we could only have one packet of two biscuits each as ba only allocated one packet per person. the staff all agree that this was pathetic! no lounges at both these airports either and queuing of business class and economy all together no attempt to really show you paid extra for your ticket.,Misc,
SocialMediaUser,UserComment,and thank you to andrew and tristen for telling it how it is we might not agree with everything but i cant remember the last time we had people in the mainstream spot light telling this shit  god help us al,Misc,
SocialMediaUser,UserComment,for every time pierce speak october th i got a dollar	 id be milllionairr,Misc,
SocialMediaUser,UserComment,is piers israeli ? or hamas kidnaped his parents?,Misc,
SocialMediaUser,UserComment,in australia victoria the most lockdown place on the planet	 we were threatened with loss of employment and logistical freedom unless we got the vaccine. so id say there was a element of being forced to take the vaccine,Misc,
SocialMediaUser,UserComment,never have i ever thought id agree with andrew tate lmao,Misc,
SocialMediaUser,UserComment,what kind of man is peirs honestly? every augment hes put forth so far is absolute propaganda. he genuinely seems like a man who hates men. it actually makes me uncomfortable to hear a man speak this way.,Misc,
SocialMediaUser,UserComment,all piers stating facts are totally lies he himself does not believe so obvious from his facial expressions & body language it was obvious in this intreview..oppositely tate is being a sincere human & trying to be just about this	 we need more humans like him,Misc,
SocialMediaUser,UserComment,the world is pro palestine simple,Misc,
SocialMediaUser,UserComment,its crazy how all the shit talkers just love andrew tate now.  but i agree with different things both sides are saying.,Misc,
SocialMediaUser,UserComment,palestine cannot suffer the plo to live.,Misc,
SocialMediaUser,UserComment,jesus im with andrew	 first time hearing him speak	 waw,Misc,
SocialMediaUser,UserComment,god bleasse andrew tate anda your team,Misc,
SocialMediaUser,UserComment,trip verified | aberdeen to abu dhabi via london. despite being a gold member of the executive club i try to avoid british airways these days and now ive reminded myself why. flight crew dont afford old fashioned courtesy or service. im not saying they are rude	 just that they dont provide a decent level of customer service. you get the basics and good luck if you want to grab their attention. they walk up and down the aisle without making eye contact. no bags at the other end on arrival which i guess you have to live with	 however the way they deal with it is appalling. couldnt care less i feel. hr delay on return flights. seems ba is unsure if they want to be a budget airline or a true contender.,Misc,
SocialMediaUser,UserComment,the following comment (one with the same meaning)	 was deleted by the gutless producers (the money men and maybe women)	 of this so called objective show	 but here we go again!!,Misc,
SocialMediaUser,UserComment,piers just like any other western journalist is a top-class hypocrite!,Misc,
SocialMediaUser,UserComment,unfortunately both tates are replaced with either lookalikes/clones by themselves by coming to an agreement with the system or murdered and replaced by distrlligent criminal govt organizations	 we see it through and through	 the neutralization and admission. history repeats itself. were growing m individuals across the globe	 with  media. run it,Misc,
SocialMediaUser,UserComment,shout out to piers morgan. he has the balls to sit down with andrew,Misc,
SocialMediaUser,UserComment,he also keeps moving the goul post. thats a feminine trait.... or a simp trait.,Misc,
SocialMediaUser,UserComment,innocent until proven guilty is the american standard of criminal justice,Misc,
